,id,gender,age,race,importance_same_race,importance_same_religion,field,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,movies,concerts,music,shopping,yoga,nb_match,mean_note_moyenne_o
368,368,female,38.0,european/caucasian-american,4.0,6.0,business; media,15.0,15.0,20.0,15.0,15.0,20.0,6.0,9.0,6.0,8.0,9.0,4.0,4.0,6.0,7.0,8.0,8.0,7.0,2.0,2.0,6.0,7.0,9.0,6.0,6.0,3.0,5.0,2,6.38875
369,369,female,33.0,black/african american,4.0,8.0,mfa -film,20.0,20.0,20.0,15.0,15.0,10.0,4.0,7.0,9.0,9.0,9.0,7.0,8.0,8.0,8.0,5.0,5.0,3.0,1.0,5.0,5.0,7.0,10.0,9.0,9.0,9.0,9.0,2,6.38
370,370,female,24.0,european/caucasian-american,6.0,3.0,film,20.0,10.0,20.0,35.0,5.0,10.0,7.0,7.0,10.0,9.0,8.0,5.0,5.0,5.0,7.0,8.0,8.0,6.0,5.0,6.0,9.0,6.0,8.0,7.0,8.0,8.0,7.0,2,6.065625
371,371,female,28.0,european/caucasian-american,8.0,1.0,film,25.0,25.0,25.0,10.0,10.0,5.0,7.0,7.0,7.0,7.0,10.0,6.0,5.0,10.0,10.0,9.0,9.0,6.0,8.0,3.0,8.0,10.0,10.0,9.0,9.0,9.0,1.0,4,5.811764705882354
372,372,female,27.0,european/caucasian-american,10.0,5.0,higher ed. - m.a.,25.0,20.0,10.0,20.0,15.0,10.0,7.0,9.0,7.0,6.0,6.0,9.0,7.0,9.0,9.0,8.0,8.0,5.0,1.0,5.0,6.0,9.0,9.0,8.0,7.0,7.0,4.0,4,6.058666666666666
373,373,female,23.0,european/caucasian-american,9.0,6.0,education,20.0,20.0,20.0,20.0,20.0,0.0,8.0,8.0,9.0,8.0,9.0,8.0,5.0,7.0,9.0,10.0,10.0,3.0,3.0,7.0,6.0,7.0,10.0,5.0,6.0,6.0,3.0,7,6.664444444444445
374,374,female,25.0,european/caucasian-american,5.0,8.0,elementary education,25.0,20.0,20.0,20.0,10.0,5.0,8.0,8.0,6.0,8.0,6.0,7.0,5.0,8.0,10.0,10.0,10.0,10.0,6.0,8.0,9.0,6.0,10.0,8.0,10.0,9.0,8.0,7,6.546250000000001
375,375,female,26.0,european/caucasian-american,4.0,2.0,school psychology,15.0,10.0,30.0,10.0,15.0,20.0,7.0,8.0,9.0,9.0,9.0,1.0,3.0,5.0,8.0,7.0,7.0,2.0,5.0,7.0,8.0,8.0,9.0,8.0,8.0,8.0,3.0,2,6.2675
376,376,female,25.0,european/caucasian-american,5.0,2.0,school psychology,20.0,15.0,25.0,15.0,15.0,10.0,8.0,8.0,8.0,8.0,8.0,5.0,5.0,8.0,8.0,6.0,6.0,4.0,3.0,8.0,7.0,7.0,8.0,7.0,7.0,8.0,2.0,8,7.069705882352942
377,377,female,24.0,european/caucasian-american,1.0,6.0,counseling psychology,22.0,17.0,15.0,15.0,15.0,16.0,8.0,8.0,7.0,8.0,8.0,7.0,4.0,8.0,7.0,3.0,3.0,5.0,3.0,4.0,7.0,6.0,7.0,6.0,6.0,6.0,4.0,1,6.2387500000000005
378,378,female,21.0,european/caucasian-american,1.0,1.0,law,20.0,30.0,20.0,20.0,0.0,10.0,8.0,10.0,9.0,7.0,5.0,7.0,8.0,5.0,8.0,7.0,7.0,10.0,2.0,1.0,10.0,7.0,8.0,10.0,10.0,7.0,8.0,8,6.865882352941177
379,379,female,30.0,asian/pacific islander/asian-american,1.0,10.0,neuroscience and education,10.0,20.0,20.0,10.0,10.0,30.0,8.0,8.0,8.0,8.0,8.0,6.0,1.0,6.0,10.0,6.0,6.0,8.0,1.0,4.0,10.0,6.0,8.0,8.0,8.0,4.0,6.0,3,4.626470588235295
380,380,female,28.0,european/caucasian-american,1.0,5.0,creative writing,35.0,0.0,35.0,10.0,10.0,10.0,8.0,9.0,9.0,9.0,7.0,8.0,1.0,6.0,8.0,6.0,7.0,9.0,1.0,9.0,9.0,1.0,5.0,5.0,5.0,4.0,2.0,1,6.372
381,381,female,26.0,european/caucasian-american,6.0,1.0,creative writing - nonfiction,15.0,20.0,15.0,30.0,10.0,10.0,4.0,7.0,7.0,8.0,7.0,4.0,3.0,3.0,9.0,10.0,9.0,9.0,1.0,3.0,10.0,6.0,10.0,5.0,10.0,7.0,7.0,2,6.345294117647059
382,382,female,22.0,european/caucasian-american,4.0,8.0,writing: literary nonfiction,8.0,20.0,25.0,25.0,12.0,10.0,7.0,9.0,8.0,8.0,8.0,3.0,2.0,3.0,5.0,9.0,9.0,4.0,3.0,4.0,9.0,6.0,8.0,7.0,7.0,5.0,4.0,5,5.826470588235294
383,383,female,24.0,european/caucasian-american,1.0,6.0,creative writing [nonfiction],18.0,19.0,16.0,15.0,15.0,17.0,9.0,8.0,7.0,7.0,7.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,8.0,7.0,7.0,2.0,1,5.684117647058823
384,384,female,33.0,european/caucasian-american,1.0,2.0,nonfiction writing,20.0,20.0,20.0,10.0,10.0,20.0,8.0,8.0,7.0,9.0,7.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,7.0,9.0,7.0,8.0,2,5.7700000000000005
385,385,female,25.0,asian/pacific islander/asian-american,1.0,5.0,theatre management & producing,15.0,18.0,18.0,18.0,15.0,16.0,8.0,10.0,10.0,10.0,8.0,3.0,8.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,10.0,9.0,10.0,10.0,10.0,7.0,7.0,2,5.393125
386,386,male,24.0,european/caucasian-american,3.0,2.0,law,20.0,21.0,21.0,22.0,6.0,10.0,7.0,7.0,7.0,10.0,9.0,9.0,8.0,8.0,6.0,7.0,7.0,6.0,2.0,6.0,7.0,5.0,8.0,4.0,7.0,5.0,1.0,3,5.7006250000000005
387,387,male,29.0,european/caucasian-american,7.0,2.0,business [mba],45.0,10.0,10.0,30.0,0.0,5.0,7.0,6.0,10.0,7.0,8.0,4.0,1.0,2.0,10.0,7.0,7.0,9.0,9.0,8.0,7.0,7.0,9.0,6.0,5.0,6.0,2.0,6,6.842307692307693
388,388,male,29.0,european/caucasian-american,1.0,1.0,business,25.0,10.0,20.0,20.0,10.0,15.0,9.0,9.0,9.0,9.0,9.0,9.0,2.0,9.0,9.0,9.0,9.0,7.0,3.0,5.0,9.0,1.0,7.0,8.0,10.0,3.0,8.0,1,6.36625
389,389,male,26.0,european/caucasian-american,7.0,7.0,business,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,6.0,7.0,1.0,1.0,6,6.634375
390,390,male,31.0,european/caucasian-american,1.0,1.0,business,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,10.0,10.0,7.0,3.0,1,6.5793333333333335
391,391,male,29.0,asian/pacific islander/asian-american,1.0,1.0,mathematics,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,8.0,4.0,4.0,6.0,9.0,1,6.300625
392,392,male,22.0,european/caucasian-american,6.0,6.0,financial engineering,20.0,25.0,20.0,15.0,5.0,15.0,4.0,8.0,7.0,9.0,9.0,9.0,8.0,3.0,7.0,4.0,3.0,5.0,3.0,3.0,5.0,6.0,8.0,3.0,6.0,2.0,1.0,1,6.018666666666666
393,393,male,23.0,european/caucasian-american,1.0,4.0,financial engineering,25.0,14.0,25.0,25.0,3.0,8.0,6.0,9.0,7.0,8.0,8.0,10.0,5.0,8.0,10.0,8.0,8.0,9.0,7.0,9.0,8.0,4.0,8.0,7.0,8.0,6.0,3.0,9,6.828571428571429
394,394,male,30.0,black/african american,1.0,1.0,international affairs,30.0,25.0,20.0,15.0,5.0,5.0,8.0,8.0,10.0,9.0,10.0,6.0,1.0,6.0,9.0,8.0,9.0,2.0,6.0,8.0,8.0,6.0,9.0,7.0,9.0,9.0,5.0,0,6.448235294117647
395,395,male,27.0,asian/pacific islander/asian-american,1.0,1.0,business,20.0,20.0,20.0,20.0,20.0,0.0,6.0,7.0,8.0,8.0,9.0,4.0,6.0,8.0,9.0,6.0,7.0,8.0,6.0,6.0,7.0,7.0,9.0,7.0,10.0,2.0,1.0,5,6.506875
396,396,male,24.0,european/caucasian-american,1.0,1.0,film,30.0,15.0,15.0,15.0,15.0,10.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,5.0,10.0,9.0,9.0,7.0,7.0,2,6.870625
397,397,male,24.0,latino/hispanic american,1.0,1.0,international affairs,20.0,10.0,20.0,20.0,10.0,20.0,8.0,7.0,10.0,8.0,9.0,7.0,7.0,9.0,8.0,9.0,8.0,3.0,5.0,1.0,6.0,2.0,8.0,6.0,10.0,2.0,1.0,5,6.018888888888889
398,398,male,23.0,european/caucasian-american,5.0,5.0,biomedical engineering,20.0,15.0,20.0,20.0,10.0,15.0,7.0,9.0,8.0,9.0,8.0,10.0,4.0,1.0,4.0,7.0,8.0,10.0,2.0,8.0,7.0,2.0,8.0,10.0,10.0,5.0,2.0,5,6.9023076923076925
399,399,male,27.0,european/caucasian-american,8.0,8.0,business,20.0,20.0,20.0,20.0,10.0,10.0,7.0,10.0,6.0,10.0,10.0,10.0,8.0,5.0,8.0,1.0,1.0,8.0,10.0,1.0,8.0,2.0,4.0,4.0,5.0,1.0,1.0,3,6.828571428571429
400,400,male,34.0,european/caucasian-american,8.0,2.0,finance,35.0,15.0,15.0,25.0,10.0,0.0,8.0,6.0,9.0,7.0,5.0,7.0,6.0,6.0,7.0,7.0,6.0,3.0,3.0,1.0,8.0,1.0,6.0,7.0,10.0,8.0,3.0,1,6.9479999999999995
401,401,male,27.0,european/caucasian-american,1.0,1.0,business,75.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,8.0,8.0,10.0,10.0,10.0,5.0,8.0,8.0,0.0,7.0,3.0,8.0,6.0,5.0,8.0,8.0,4.0,4.0,4,6.040714285714286
402,402,male,26.0,european/caucasian-american,5.0,3.0,business,10.0,10.0,30.0,30.0,5.0,15.0,7.0,9.0,7.0,8.0,6.0,6.0,7.0,5.0,7.0,5.0,3.0,5.0,5.0,4.0,6.0,8.0,9.0,6.0,6.0,7.0,0.0,1,6.4206666666666665
403,403,male,31.0,european/caucasian-american,3.0,1.0,mba,10.0,20.0,40.0,10.0,10.0,10.0,7.0,8.0,4.0,10.0,8.0,1.0,1.0,6.0,6.0,7.0,5.0,1.0,1.0,3.0,10.0,1.0,6.0,3.0,7.0,1.0,1.0,1,3.7062500000000003
404,404,female,29.0,european/caucasian-american,1.0,1.0,psychology,20.0,20.0,20.0,10.0,10.0,20.0,7.0,8.0,4.0,8.0,8.0,6.0,1.0,4.0,5.0,8.0,8.0,8.0,3.0,5.0,7.0,2.0,7.0,7.0,6.0,3.0,8.0,1,6.02375
405,405,female,25.0,asian/pacific islander/asian-american,7.0,3.0,law,15.0,25.0,20.0,15.0,10.0,15.0,7.0,9.0,7.0,8.0,5.0,2.0,2.0,5.0,9.0,7.0,8.0,6.0,5.0,6.0,10.0,8.0,10.0,7.0,9.0,7.0,7.0,0,6.9871428571428575
406,406,female,28.0,european/caucasian-american,0.0,1.0,social work,5.0,30.0,20.0,10.0,5.0,30.0,9.0,8.0,5.0,9.0,3.0,6.0,2.0,5.0,8.0,5.0,6.0,5.0,2.0,9.0,9.0,8.0,9.0,6.0,6.0,4.0,7.0,1,6.695714285714286
407,407,female,22.0,european/caucasian-american,1.0,1.0,social work,10.0,10.0,40.0,10.0,15.0,15.0,8.0,9.0,7.0,10.0,7.0,8.0,4.0,5.0,10.0,8.0,8.0,7.0,4.0,3.0,9.0,7.0,7.0,4.0,5.0,6.0,4.0,2,7.2425
408,408,female,25.0,asian/pacific islander/asian-american,5.0,5.0,social work,20.0,10.0,30.0,20.0,10.0,10.0,7.0,7.0,6.0,6.0,6.0,1.0,1.0,1.0,8.0,5.0,5.0,1.0,5.0,5.0,5.0,8.0,10.0,5.0,10.0,10.0,5.0,2,6.102857142857142
409,409,male,26.0,european/caucasian-american,6.0,7.0,fundraising management,30.0,25.0,20.0,10.0,10.0,5.0,8.0,10.0,8.0,8.0,8.0,7.0,2.0,8.0,9.0,9.0,9.0,10.0,2.0,4.0,7.0,5.0,8.0,6.0,6.0,7.0,9.0,4,6.283333333333334
410,410,male,30.0,european/caucasian-american,1.0,1.0,business,30.0,20.0,30.0,10.0,5.0,5.0,7.0,9.0,8.0,9.0,9.0,9.0,2.0,9.0,8.0,7.0,7.0,7.0,6.0,5.0,9.0,5.0,8.0,7.0,5.0,5.0,4.0,2,5.75
411,411,male,24.0,asian/pacific islander/asian-american,4.0,4.0,biomedical engineering,17.0,16.0,17.0,17.0,17.0,16.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,6.0,7.0,5.0,5.0,7.0,8.0,5.0,7.0,8.0,5.0,2,5.875
412,412,male,28.0,european/caucasian-american,3.0,7.0,business [finance & marketing],16.0,25.0,20.0,12.0,12.0,15.0,6.0,9.0,6.0,9.0,9.0,7.0,8.0,8.0,8.0,7.0,6.0,5.0,2.0,7.0,5.0,5.0,7.0,5.0,7.0,2.0,2.0,0,4.9125000000000005
413,413,male,24.0,european/caucasian-american,4.0,7.0,mba,25.0,7.0,35.0,20.0,8.0,5.0,8.0,8.0,8.0,10.0,9.0,7.0,2.0,7.0,8.0,6.0,4.0,3.0,2.0,6.0,5.0,3.0,6.0,6.0,6.0,4.0,2.0,1,4.575
414,414,male,28.0,european/caucasian-american,1.0,1.0,international affairs,20.0,20.0,20.0,20.0,20.0,20.0,7.0,10.0,8.0,7.0,9.0,10.0,1.0,10.0,8.0,7.0,7.0,9.0,1.0,3.0,8.0,1.0,5.0,7.0,10.0,1.0,10.0,0,5.308333333333334
415,415,male,27.0,asian/pacific islander/asian-american,8.0,8.0,mba,60.0,10.0,10.0,10.0,10.0,0.0,8.0,8.0,7.0,9.0,9.0,6.0,5.0,5.0,9.0,6.0,7.0,6.0,5.0,6.0,7.0,5.0,7.0,5.0,7.0,7.0,3.0,2,6.325
416,416,male,27.0,european/caucasian-american,1.0,1.0,business,55.0,10.0,15.0,15.0,5.0,0.0,8.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,9.0,8.0,8.0,8.0,6.0,7.0,9.0,8.0,8.0,8.0,8.0,7.0,6.0,1,5.766666666666667
417,417,female,22.0,asian/pacific islander/asian-american,3.0,10.0,elementary education - preservice,10.0,25.0,15.0,20.0,15.0,15.0,5.0,8.0,8.0,5.0,8.0,10.0,10.0,10.0,6.0,3.0,2.0,4.0,2.0,4.0,4.0,8.0,9.0,8.0,8.0,5.0,4.0,0,5.832142857142857
418,418,female,27.0,asian/pacific islander/asian-american,5.0,8.0,education leadership - public school administration,15.0,15.0,25.0,15.0,15.0,15.0,7.0,10.0,7.0,9.0,10.0,10.0,9.0,7.0,10.0,10.0,10.0,10.0,5.0,4.0,10.0,7.0,5.0,8.0,10.0,10.0,3.0,2,5.2700000000000005
419,419,female,28.0,european/caucasian-american,1.0,1.0,social work,15.0,30.0,30.0,10.0,10.0,5.0,7.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,10.0,10.0,10.0,7.0,1.0,6.0,6.0,4.0,8.0,8.0,7.0,5.0,5.0,6,6.292857142857143
420,420,female,30.0,other,3.0,3.0,mfa writing,20.0,20.0,20.0,20.0,10.0,10.0,8.0,6.0,7.0,8.0,5.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,1.0,6.0,7.0,5.0,8.0,5.0,5.0,5.0,3.0,2,5.609285714285714
421,421,female,27.0,european/caucasian-american,2.0,2.0,international affairs,30.0,15.0,15.0,30.0,0.0,10.0,7.0,7.0,8.0,6.0,4.0,4.0,2.0,9.0,6.0,3.0,3.0,3.0,2.0,7.0,2.0,6.0,2.0,4.0,7.0,8.0,4.0,1,6.410714285714286
422,422,female,22.0,black/african american,1.0,1.0,law,25.0,5.0,20.0,25.0,15.0,10.0,7.0,9.0,9.0,9.0,9.0,5.0,5.0,6.0,9.0,8.0,8.0,3.0,2.0,9.0,9.0,1.0,7.0,9.0,9.0,10.0,10.0,3,5.62
423,423,female,23.0,european/caucasian-american,9.0,1.0,law,28.0,8.0,17.0,22.0,17.0,8.0,9.0,8.0,10.0,7.0,6.0,8.0,5.0,9.0,10.0,8.0,7.0,8.0,5.0,1.0,9.0,10.0,10.0,6.0,10.0,10.0,4.0,2,6.559285714285714
424,424,female,23.0,european/caucasian-american,2.0,6.0,social work,15.0,15.0,18.0,18.0,14.0,20.0,7.0,9.0,9.0,9.0,8.0,6.0,7.0,7.0,8.0,9.0,9.0,8.0,5.0,6.0,9.0,7.0,10.0,10.0,10.0,5.0,6.0,3,5.596428571428572
425,425,female,23.0,european/caucasian-american,1.0,5.0,social work,14.0,15.0,16.0,17.0,18.0,20.0,7.0,8.0,7.0,7.0,7.0,3.0,1.0,8.0,9.0,5.0,5.0,8.0,4.0,7.0,6.0,5.0,9.0,10.0,9.0,8.0,3.0,2,6.204615384615384
426,426,female,29.0,european/caucasian-american,1.0,5.0,bilingual education,20.0,10.0,50.0,5.0,10.0,5.0,8.0,8.0,7.0,7.0,7.0,8.0,4.0,8.0,9.0,8.0,9.0,6.0,1.0,7.0,9.0,6.0,9.0,9.0,9.0,6.0,6.0,3,6.2457142857142856
427,427,male,21.0,european/caucasian-american,8.0,2.0,law,35.0,5.0,30.0,20.0,5.0,5.0,8.0,8.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,7.0,7.0,7.0,3.0,1.0,3.0,5.0,10.0,8.0,10.0,8.0,5.0,0,7.45
428,428,male,24.0,european/caucasian-american,4.0,2.0,law,35.0,10.0,25.0,20.0,5.0,5.0,8.0,7.0,8.0,9.0,8.0,6.0,1.0,6.0,7.0,7.0,8.0,7.0,14.0,9.0,9.0,8.0,10.0,10.0,10.0,7.0,2.0,2,6.382
429,429,male,25.0,european/caucasian-american,1.0,1.0,law,40.0,10.0,0.0,45.0,0.0,5.0,7.0,9.0,8.0,8.0,9.0,7.0,1.0,7.0,5.0,1.0,1.0,7.0,1.0,8.0,6.0,1.0,5.0,3.0,5.0,2.0,1.0,4,6.336
430,430,male,27.0,latino/hispanic american,1.0,3.0,international affairs - economic policy,30.0,25.0,10.0,20.0,0.0,15.0,7.0,10.0,9.0,7.0,7.0,9.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,7.0,6.0,1.0,7.0,8.0,8.0,4.0,5.0,0,6.773333333333333
431,431,male,26.0,european/caucasian-american,5.0,1.0,mba,50.0,10.0,10.0,30.0,0.0,0.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,10.0,3.0,5.0,5.0,6.0,0,6.962999999999999
432,432,male,30.0,european/caucasian-american,1.0,1.0,sipa - energy,40.0,12.0,18.0,12.0,6.0,12.0,9.0,8.0,7.0,10.0,7.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,10.0,8.0,9.0,5.0,1.0,2,6.284000000000001
433,433,male,28.0,latino/hispanic american,2.0,2.0,mba,30.0,20.0,25.0,15.0,10.0,0.0,6.0,8.0,9.0,7.0,5.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,5.0,8.0,3.0,3.0,4,6.168
434,434,male,26.0,asian/pacific islander/asian-american,1.0,1.0,public policy,15.0,30.0,25.0,20.0,0.0,10.0,6.0,10.0,6.0,7.0,4.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,8.0,4.0,9.0,2.0,4.0,1,6.965000000000001
435,435,male,22.0,european/caucasian-american,1.0,1.0,law/business,25.0,15.0,25.0,25.0,5.0,5.0,8.0,9.0,8.0,9.0,10.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,7.0,6.0,10.0,6.0,5.0,5,6.889
436,436,male,23.0,other,7.0,1.0,law,55.0,2.0,1.0,40.0,1.0,1.0,7.0,10.0,10.0,10.0,8.0,8.0,2.0,6.0,8.0,7.0,5.0,5.0,3.0,1.0,9.0,7.0,9.0,2.0,6.0,4.0,1.0,2,7.0569999999999995
437,437,male,25.0,european/caucasian-american,3.0,7.0,international affairs,50.0,5.0,5.0,5.0,5.0,30.0,9.0,6.0,7.0,10.0,10.0,7.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,3.0,5.0,7.0,10.0,9.0,10.0,5.0,10.0,2,6.508
438,438,male,30.0,asian/pacific islander/asian-american,3.0,1.0,mba,20.0,40.0,5.0,20.0,5.0,10.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,6.0,7.0,7.0,7.0,8.0,6.0,6.0,0,5.474
439,439,male,29.0,asian/pacific islander/asian-american,7.0,1.0,mba,35.0,30.0,25.0,5.0,0.0,5.0,7.0,8.0,7.0,10.0,8.0,9.0,6.0,8.0,7.0,8.0,7.0,8.0,7.0,9.0,8.0,7.0,9.0,8.0,10.0,5.0,3.0,1,6.077
440,440,male,27.0,asian/pacific islander/asian-american,4.0,3.0,law,30.0,30.0,30.0,5.0,0.0,5.0,5.0,6.0,7.0,8.0,5.0,6.0,3.0,5.0,6.0,6.0,5.0,6.0,5.0,3.0,6.0,6.0,7.0,6.0,5.0,4.0,1.0,1,6.123333333333333
441,441,female,27.0,european/caucasian-american,3.0,3.0,mfa  poetry,10.0,20.0,20.0,20.0,10.0,20.0,8.0,9.0,9.0,9.0,7.0,5.0,8.0,5.0,9.0,9.0,9.0,7.0,1.0,4.0,9.0,4.0,9.0,8.0,8.0,4.0,9.0,0,5.290000000000001
442,442,female,24.0,asian/pacific islander/asian-american,5.0,5.0,biomedical engineering,10.0,25.0,20.0,16.0,20.0,9.0,7.0,9.0,9.0,8.0,8.0,3.0,5.0,3.0,10.0,10.0,7.0,7.0,1.0,8.0,10.0,4.0,9.0,8.0,9.0,9.0,7.0,0,5.75
443,443,female,29.0,asian/pacific islander/asian-american,3.0,2.0,business,25.0,20.0,15.0,10.0,15.0,15.0,8.0,8.0,6.0,7.0,7.0,1.0,1.0,8.0,8.0,7.0,7.0,6.0,2.0,8.0,8.0,4.0,7.0,6.0,6.0,8.0,8.0,1,5.74
444,444,female,55.0,asian/pacific islander/asian-american,1.0,1.0,soa -- writing,25.0,0.0,25.0,25.0,0.0,25.0,7.0,6.0,7.0,8.0,3.0,1.0,2.0,1.0,8.0,9.0,9.0,10.0,1.0,1.0,10.0,4.0,3.0,10.0,8.0,1.0,1.0,0,5.5200000000000005
445,445,female,29.0,asian/pacific islander/asian-american,9.0,8.0,business,50.0,5.0,25.0,20.0,0.0,0.0,10.0,10.0,9.0,10.0,10.0,9.0,1.0,6.0,10.0,8.0,6.0,9.0,3.0,6.0,9.0,7.0,8.0,4.0,1.0,10.0,9.0,2,5.76
446,446,female,26.0,asian/pacific islander/asian-american,6.0,1.0,finance,30.0,10.0,10.0,30.0,10.0,10.0,5.0,5.0,5.0,5.0,8.0,1.0,3.0,1.0,9.0,8.0,9.0,1.0,1.0,6.0,4.0,6.0,8.0,8.0,8.0,8.0,1.0,0,5.79
447,447,male,33.0,european/caucasian-american,2.0,1.0,history,20.0,10.0,20.0,15.0,15.0,20.0,8.0,8.0,7.0,9.0,7.0,9.0,7.0,10.0,10.0,10.0,10.0,8.0,1.0,7.0,9.0,10.0,9.0,10.0,10.0,1.0,5.0,1,6.213333333333334
448,448,male,27.0,other,2.0,2.0,biomedical informatics,40.0,20.0,20.0,10.0,10.0,0.0,6.0,8.0,9.0,8.0,7.0,9.0,8.0,9.0,9.0,7.0,7.0,9.0,8.0,6.0,2.0,2.0,6.0,6.0,6.0,4.0,4.0,0,5.051666666666667
449,449,male,33.0,asian/pacific islander/asian-american,1.0,5.0,electrical engineering,30.0,30.0,10.0,10.0,0.0,20.0,4.0,9.0,6.0,8.0,2.0,8.0,7.0,5.0,2.0,6.0,6.0,1.0,2.0,7.0,3.0,8.0,7.0,6.0,9.0,2.0,2.0,1,4.905
450,450,male,23.0,asian/pacific islander/asian-american,3.0,2.0,physics,15.0,15.0,15.0,15.0,15.0,25.0,6.0,7.0,7.0,8.0,7.0,5.0,4.0,7.0,5.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,7.0,3.0,1.0,0,6.176666666666667
451,451,male,33.0,asian/pacific islander/asian-american,1.0,1.0,mba,15.0,15.0,15.0,20.0,15.0,20.0,5.0,8.0,8.0,9.0,10.0,10.0,9.0,6.0,7.0,3.0,3.0,5.0,5.0,9.0,3.0,4.0,7.0,7.0,7.0,2.0,1.0,1,6.531666666666666
452,452,male,23.0,european/caucasian-american,1.0,3.0,art history,20.0,20.0,20.0,20.0,20.0,0.0,7.0,10.0,8.0,7.0,5.0,4.0,8.0,1.0,3.0,8.0,8.0,4.0,1.0,4.0,9.0,2.0,3.0,10.0,10.0,1.0,1.0,0,4.55
453,453,female,24.0,european/caucasian-american,1.0,1.0,working,10.0,20.0,20.0,15.0,20.0,15.0,7.0,9.0,7.0,8.0,8.0,4.0,2.0,9.0,8.0,5.0,6.0,4.0,3.0,2.0,8.0,5.0,7.0,6.0,8.0,4.0,2.0,0,6.877857142857144
454,454,female,24.0,european/caucasian-american,7.0,4.0,consulting,20.0,20.0,20.0,20.0,20.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,4.0,9.0,9.0,9.0,9.0,8.0,5.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,7,6.962307692307693
455,455,female,25.0,other,5.0,2.0,human rights: middle east,15.0,25.0,15.0,15.0,15.0,15.0,8.0,9.0,6.0,8.0,8.0,8.0,3.0,7.0,7.0,7.0,8.0,8.0,2.0,6.0,8.0,7.0,9.0,9.0,9.0,7.0,6.0,3,7.256666666666666
456,456,female,25.0,asian/pacific islander/asian-american,1.0,1.0,human rights,20.0,10.0,20.0,20.0,10.0,20.0,8.0,8.0,8.0,6.0,6.0,10.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,4.0,7.0,9.0,7.0,7.0,8.0,6.0,9.0,5,6.853571428571429
457,457,female,29.0,asian/pacific islander/asian-american,1.0,1.0,medicine,10.0,20.0,25.0,25.0,10.0,10.0,4.0,9.0,5.0,8.0,6.0,1.0,1.0,1.0,10.0,10.0,10.0,2.0,1.0,3.0,10.0,5.0,10.0,6.0,6.0,10.0,1.0,5,7.098666666666667
458,458,female,30.0,asian/pacific islander/asian-american,8.0,8.0,medicine,15.0,15.0,25.0,10.0,15.0,20.0,7.0,8.0,8.0,9.0,9.0,3.0,4.0,6.0,10.0,7.0,7.0,5.0,2.0,9.0,7.0,8.0,8.0,6.0,6.0,10.0,4.0,1,6.357857142857143
459,459,female,25.0,latino/hispanic american,1.0,3.0,urban planning,10.0,25.0,25.0,20.0,10.0,10.0,8.0,10.0,10.0,8.0,9.0,10.0,6.0,7.0,9.0,9.0,8.0,9.0,1.0,7.0,8.0,1.0,10.0,10.0,10.0,5.0,9.0,2,6.456
